Timestamp,Elevation,Azimuth,WS600 Temperature,G-1 Temperature,G-2 Temperature,D2 Temperature,External Temperature,WS600 Pressure,G-1 Pressure,G-2 Pressure,D2 Pressure,External Pressure,WS600 Humidity,G-1 Humidity,G-2 Humidity,External Humidity,Dew Point,External Dew Point,Wind Speed,External Wind Speed,Precipitation,Precipitation Type,SMP21 GHI,G-1 GHI,SMP21 DHI,SHP1 DNI,D2 DNI,SMP21 GTI,G-2 GTI,O3
2019-07-01 12:00:00,69.48399999999998,183.85644999999997,26.645999999999994,30.918133333333333,31.567349999999998,31.55106666666666,25.0,100.15323333333332,100.10306666666672,100.23258333333332,100.1601166666667,98.85853618421052,40.27833333333333,34.169149999999995,31.20634999999999,61.0,12.034083333333333,17.0,2.123216666666667,3.0,0.0,,783.5800666666667,760.4529999999999,,372.44998333333336,1.4370000000000007,760.3149166666667,748.2656666666667,0.0
2019-07-01 13:00:00,65.48615000000001,218.73129999999998,27.4445,31.63439999999999,32.18403333333334,32.20468333333334,25.0,100.10454999999999,100.04978333333332,100.17824999999998,100.11231666666664,98.81853947368423,36.48125,31.66501666666666,29.0418,61.0,11.232999999999997,17.0,2.2637166666666673,3.0,0.0,,712.5231999999999,689.0495,,260.53143333333327,1.2654999999999996,657.0699999999997,643.9145000000001,0.0
2019-07-01 14:00:00,57.082166666666666,241.9888833333334,27.975749999999994,32.12181666666666,32.694966666666666,32.726166666666664,26.0,100.02785000000002,99.9703,100.09693333333335,100.03721666666668,98.76521052631578,36.29041666666667,31.26605,28.6974,58.0,11.62091666666667,17.0,2.4096333333333333,5.0,0.0,,744.6790333333332,721.1746666666666,,468.14251666666667,0.12666666666666668,688.6014166666664,675.190833333333,0.0
2019-07-01 15:00:00,46.87533333333334,257.29095,28.02049999999999,32.18575,32.55195,32.459483333333345,26.0,99.95648333333334,99.9003,100.02730000000003,99.97328333333333,98.69854934210527,45.856766666666665,36.397549999999995,33.71411666666666,61.0,15.139433333333342,18.0,2.07125,5.0,0.0,,582.7827166666665,561.9775000000001,,409.35961666666657,0.0,510.51261666666676,499.3681666666667,0.0
2019-07-01 16:00:00,36.069366666666674,268.83124999999995,27.870599999999992,32.513216666666665,32.47323333333333,32.35128333333334,26.0,99.91693333333335,99.86278333333335,99.98808333333331,99.93496666666668,98.63188815789474,46.416166666666655,36.749016666666655,34.55898333333333,61.0,15.314316666666661,18.0,2.098666666666666,5.0,0.0,,564.36585,545.0274999999998,,802.3605000000003,0.0,422.15095000000014,414.34266666666656,0.0
2019-07-01 17:00:00,25.20855,278.7495166666667,27.544516666666663,31.650300000000005,31.25451666666667,30.914299999999994,26.0,99.85246666666671,99.80036666666666,99.92343333333336,99.86846666666666,98.60522368421053,46.40611666666668,37.25103333333333,35.75001666666667,58.0,15.007000000000001,17.0,2.3552000000000004,5.0,0.0,,375.34738333333337,363.81149999999997,,715.7052166666666,0.0,196.32046666666668,196.72883333333343,0.0
2019-07-01 18:00:00,14.63503333333333,288.1647166666667,27.213133333333314,30.364716666666673,29.80278333333333,29.168416666666676,26.0,99.81663333333333,99.76674999999999,99.89223333333334,99.8323666666667,98.5652269736842,50.30399999999999,41.38058333333333,40.07330000000001,61.0,15.991166666666663,18.0,1.8700333333333339,4.0,0.0,,190.83820000000003,186.50700000000006,,527.5345500000001,0.0,56.20813333333333,50.242666666666665,0.0
2019-07-01 19:00:00,4.74905,297.77726666666666,26.445500000000003,28.127599999999997,27.841283333333333,26.736700000000003,25.0,99.81368333333332,99.77286666666669,99.89589999999997,99.83160000000002,98.49856578947369,54.05326666666667,47.003716666666676,45.20046666666665,65.0,16.39068333333333,18.0,1.8509166666666665,5.0,0.0,,30.36836666666667,30.910166666666658,,74.51235000000001,0.0,16.578366666666675,17.553166666666677,0.0
2019-07-01 20:00:00,-4.373349999999999,308.11035,25.301550000000002,26.171516666666665,26.022350000000003,24.780383333333326,22.0,99.83533333333335,99.79885000000004,99.92376666666665,99.85026666666668,98.51189802631579,55.141033333333326,50.27405,47.87378333333335,73.0,15.638583333333326,17.0,1.73715,4.0,0.0,,0.4118666666666667,0.19066666666666665,,0.0,0.0,0.36118333333333336,0.1655,0.0
2019-07-01 21:00:00,-12.481033333333333,319.57514999999995,24.287183333333346,25.30183333333333,25.169083333333337,23.987516666666668,21.0,99.84450000000001,99.8146833333333,99.93774999999998,99.85896666666669,98.49856578947369,56.22131666666667,51.266533333333335,48.58459999999999,73.0,15.029833333333325,16.0,1.4746500000000002,4.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2019-07-01 22:00:00,-18.58533333333333,332.4142,23.66043333333333,24.77871666666666,24.6808,23.50903333333333,21.0,99.81378333333336,99.78463333333335,99.90623333333335,99.8274166666667,98.5252302631579,57.83343333333334,52.36791666666668,49.48748333333333,78.0,14.870866666666666,17.0,1.5502000000000002,3.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2019-07-01 23:00:00,-22.41351666666667,346.5519666666668,23.239450000000012,24.276899999999998,24.161749999999994,22.990099999999995,20.0,99.77476666666668,99.74698333333329,99.87134999999999,99.78736666666667,98.44523684210526,58.11173333333333,52.77646666666665,49.904750000000014,78.0,14.520683333333345,16.0,1.8859,3.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2019-07-02 00:00:00,-23.55766101694915,141.92942372881348,22.202271186440697,23.303745762711863,23.189084745762706,21.996610169491525,20.0,99.75098305084742,99.72559322033901,99.84881355932201,99.76291525423727,98.41857236842105,62.26627118644067,55.75664406779661,52.71949152542372,78.0,14.638983050847477,16.0,1.7837796610169487,3.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2019-07-02 01:00:00,-21.874366666666667,16.289949999999997,21.778733333333335,22.94713333333334,22.858999999999995,21.747733333333333,19.0,99.72176666666664,99.69741666666664,99.82033333333335,99.73358333333331,98.37857565789473,63.832566666666686,57.14693333333332,53.82585000000001,88.0,14.633333333333352,17.0,2.0574500000000007,3.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2019-07-02 02:00:00,-17.569633333333336,30.20453333333334,21.777066666666645,22.643183333333333,22.55405,21.37448333333333,20.0,99.70216666666667,99.67821666666663,99.8013833333333,99.71343333333333,98.37857565789473,64.56881666666666,58.61511666666666,55.24388333333334,78.0,14.821516666666666,16.0,2.234633333333333,3.0,0.0,59.74545454545454,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
